MeasureId,MeasureLocation,MeasureDate,County,Township,MeasureAddress,RadiatorTypeName,PowerDensityMax,ItemUnit,Legal
T00591,大同高中落地型變壓器,2016-12-15,屏東縣,屏東市,和平路429號,落地型變壓器,6.2,mG,True
H01070,樂善變電所量測,2016-10-31,桃園市,龜山區,華亞一路70號,變電所,10.4,mG,True
H01069,桃園變電所量測,2016-10-31,桃園市,桃園區,桃鶯路133號,變電所,13.2,mG,True
H01036,大湳變電所量測,2016-07-26,桃園市,八德區,富榮街15號,變電所,108.1,mG,True
C00732,正信路181號,2016-11-15,基隆市,信義區,正信路181號,落地型變壓器,25.9,mG,True
C00727,復興路201巷7弄39號旁,2016-08-18,基隆市,中山區,復興路201巷10弄2號,落地型變壓器,6.92,mG,True
C00723,復興路201巷5弄55號旁,2016-08-18,基隆市,中山區,復興路201巷,落地型變壓器,0.58,mG,True
C00722,復興路201巷5弄48號旁,2016-08-18,基隆市,中山區,復興路201巷,落地型變壓器,2.45,mG,True
J00886,新豐鄉泰安街與尚仁街口_落地型變電箱量測,2016-12-14,新竹縣,新豐鄉,泰安街與尚仁街口,落地型變壓器,6.601,mG,True
C00721,復興路201巷5弄64號旁,2016-08-18,基隆市,中山區,復興路201巷,落地型變壓器,2.15,mG,True
C00720,復興路201巷1弄6號旁,2016-08-18,基隆市,中山區,復興路201巷,落地型變壓器,2.83,mG,True
C00719,復興路201巷1弄27號旁,2016-08-18,基隆市,中山區,復興路201巷,落地型變壓器,4.86,mG,True
C00718,復興路201巷1弄15號旁,2016-08-18,基隆市,中山區,復興路201巷,落地型變壓器,1.26,mG,True
J00885,全家便利商店_新豐宏達店_無線區域網路(Wi-Fi)量測,2016-12-14,新竹縣,新豐鄉,新興路80號,無線區域網路(Wi-Fi),1.893759E-06,mW/cm<sup>2</sup>,True
J00884,全家便利商店_竹北大河店_無線區域網路(Wi-Fi)量測,2016-12-14,新竹縣,竹北市,中華路2-51號,無線區域網路(Wi-Fi),1.924711E-06,mW/cm<sup>2</sup>,True
J00882,全家便利商店_竹北竹采店_無線區域網路(Wi-Fi)量測,2016-12-14,新竹縣,竹北市,成功一街82號,無線區域網路(Wi-Fi),1.9123E-06,mW/cm<sup>2</sup>,True
H01035,普仁變電所量測,2016-07-15,桃園市,中壢區,後興路二段525號,變電所,38.4,mG,True
B00833,太平區東村路107號附近,2015-06-26,臺中市,太平區,東村路107號附近,手機基地臺,0.003,mW/cm<sup>2</sup>,True
B00832,潭子區勝利一街41巷附近(吉祥富貴建設大樓),2015-06-22,臺中市,潭子區,勝利一街41巷2弄2號附近,手機基地臺,0.013,mW/cm<sup>2</sup>,True
B00831,東勢區豐勢路173號附近,2015-06-22,臺中市,東勢區,豐勢路173號附近,手機基地臺,0.015,mW/cm<sup>2</sup>,True
P10161,雲林縣西螺安定國小,2015-06-10,雲林縣,西螺鎮,埔心路210號,學校極低頻設施,3.644,mG,True
J00794,竹東鎮衛生所_無線區域網路(Wi-Fi)量測,2015-09-03,新竹縣,竹東鎮,中正路221號,無線區域網路(Wi-Fi),1.999E-09,mW/cm<sup>2</sup>,True
VCY0000023,台東縣台東市中興路三段102巷11號,2004-06-19,臺東縣,台東市,台東市中興路三段102巷11號,手機基地臺,0.0021,mW/cm<sup>2</sup>,True
VCY0000015,台東縣長濱鄉長濱村長濱4號3樓頂,2003-09-12,臺東縣,長濱鄉,長濱鄉長濱村長濱4號3樓頂,手機基地臺,0.0878,mW/cm<sup>2</sup>,True
VCY0000022,台東縣台東市中華路三段218號,2004-11-06,臺東縣,台東市,台東市中華路三段218號,手機基地臺,0.0045,mW/cm<sup>2</sup>,True
VCY0000021,台東縣成功鎮重安路50號教會,2003-09-13,臺東縣,成功鎮,成功鎮重安路50號教會,手機基地臺,0.0265,mW/cm<sup>2</sup>,True
VCY0000020,台東縣成功鎮重安路72號2樓頂,2003-09-13,臺東縣,成功鎮,成功鎮重安路72號2樓頂,手機基地臺,0.00483,mW/cm<sup>2</sup>,True
VCY0000018,台東縣長濱鄉膽鰻10號2樓頂,2003-07-18,臺東縣,長濱鄉,長濱鄉膽鰻10號2樓頂,手機基地臺,3.83E-05,mW/cm<sup>2</sup>,True
VCY0000014,台東縣長濱鄉長濱村長濱6號4樓頂,2003-09-12,臺東縣,長濱鄉,長濱鄉長濱村長濱6號4樓頂,手機基地臺,0.0116,mW/cm<sup>2</sup>,True
VCY0000013,台東縣長濱鄉長濱村25鄰長光142號,2003-09-12,臺東縣,長濱鄉,長濱鄉長濱村25鄰長光142號,手機基地臺,0.0878,mW/cm<sup>2</sup>,True
VCY0000012,台東縣長濱鄉樟原村六鄰13號,2003-09-12,臺東縣,長濱鄉,長濱鄉樟原村六鄰13號,手機基地臺,0.035,mW/cm<sup>2</sup>,True
VCY0000011,台東縣長濱鄉樟原村六鄰64號,2003-09-12,臺東縣,長濱鄉,長濱鄉樟原村六鄰64號,手機基地臺,0.00765,mW/cm<sup>2</sup>,True
VCY0000030,台東縣台東市知本大順路21號,2004-11-06,臺東縣,台東市,台東市知本大順路21號,手機基地臺,0.0092,mW/cm<sup>2</sup>,True
VCY0000029,台東縣台東市更生北路786號,2004-11-06,臺東縣,台東市,台東市更生北路786號,手機基地臺,0.0076,mW/cm<sup>2</sup>,True
VCY0000028,台東縣台東市更生北路695號,2004-06-19,臺東縣,台東市,台東市更生北路695號,手機基地臺,0.0129,mW/cm<sup>2</sup>,True
VCY0000026,台東縣台東市中興路六段828號,2004-06-19,臺東縣,台東市,台東市中興路六段828號,手機基地臺,0.0042,mW/cm<sup>2</sup>,True
VCY0000007,台東縣太麻里台九線420.46Kmm臨海案處,2005-08-04,臺東縣,太麻里鄉,太麻里台九線420.46Kmm臨海案處,手機基地臺,0.0005,mW/cm<sup>2</sup>,True
VCY0000017,台東縣長濱鄉烏石鼻3號2樓頂,2003-09-13,臺東縣,長濱鄉,長濱鄉烏石鼻3號2樓頂,手機基地臺,0.0167,mW/cm<sup>2</sup>,True
VCY0000010,台東縣長濱鄉八桑安48號2F頂,2003-09-13,臺東縣,長濱鄉,長濱鄉八桑安48號2F頂,手機基地臺,0.00201,mW/cm<sup>2</sup>,True
VCY0000009,台東市知本路二段21號,2005-08-04,臺東縣,台東市,知本路二段21號,手機基地臺,0.0026,mW/cm<sup>2</sup>,True
VCY0000008,台東市知本路二段23號,2005-08-04,臺東縣,台東市,知本路二段23號,手機基地臺,0.0024,mW/cm<sup>2</sup>,True
VCY0000006,台東縣太麻里大溪121號,2005-08-04,臺東縣,太麻里鄉,太麻里大溪121號,手機基地臺,0.0032,mW/cm<sup>2</sup>,True
VCY0000005,台東縣太麻里鄉大溪111號,2005-08-04,臺東縣,太麻里鄉,太麻里鄉大溪111號,手機基地臺,0.001,mW/cm<sup>2</sup>,True
VCY0000004,台東縣大武鄉大武村大武街3號,2005-08-04,臺東縣,大武鄉,大武鄉大武村大武街3號,手機基地臺,0.0016,mW/cm<sup>2</sup>,True
VCY0000003,台東縣大武鄉濱海路30號,2005-08-04,臺東縣,大武鄉,大武鄉濱海路30號,手機基地臺,0.0012,mW/cm<sup>2</sup>,True
VCY0000002,台東縣達仁鄉安塑村復興路90號,2005-08-04,臺東縣,達仁鄉,達仁鄉安塑村復興路90號,手機基地臺,0.0079,mW/cm<sup>2</sup>,True
VCY0000001,台東縣達仁鄉森永村陶然村莊1號,2005-08-04,臺東縣,達仁鄉,達仁鄉森永村陶然村莊1號,手機基地臺,0.0004,mW/cm<sup>2</sup>,True
V10020,民宅,2007-11-17,臺東縣,卑南鄉,富山村郡界70號,手機基地臺,0.00215,mW/cm<sup>2</sup>,True
V10019,鐵塔,2007-11-17,臺東縣,東河鄉,興隆5-3號旁鐵塔,手機基地臺,9E-05,mW/cm<sup>2</sup>,True
V10018,民宅,2007-11-17,臺東縣,鹿野鄉,富山村漁場84號,手機基地臺,0.00047,mW/cm<sup>2</sup>,True
V10017,鐵塔,2007-11-17,臺東縣,台東市,台東市往花蓮方向富岡縣圓和慈惠堂西北方100公尺處鐵塔,手機基地臺,0.00122,mW/cm<sup>2</sup>,True
X10009,鐵塔,2007-11-07,澎湖縣,馬公市,鎖港產業道路旁,手機基地臺,0.00029,mW/cm<sup>2</sup>,True
W10014,浯記一條根,2007-12-11,金門縣,金城鎮,后沙村路3-1號,無線區域網路(Wi-Fi),0.00025,mW/cm<sup>2</sup>,True
W10013,開瑄國小,2007-12-11,金門縣,金城鎮,中興崗路9-1號,手機基地臺,3E-05,mW/cm<sup>2</sup>,True
V10016,台東縣台東地區農會,2007-11-16,臺東縣,台東市,更生北路106號,手機基地臺,0.00143,mW/cm<sup>2</sup>,True
V10009,台東縣鹿野鄉瑞豐村中山路60號,2007-01-31,臺東縣,鹿野鄉,中山路60號,手機基地臺,0.00036,mW/cm<sup>2</sup>,True
V10008,花東縱谷公路中山路旁鐵塔,2007-01-31,臺東縣,鹿野鄉,中山路46號附近,手機基地臺,0.00058,mW/cm<sup>2</sup>,True
V10007,台東縣卑南鄉文泰路10號,2007-01-31,臺東縣,卑南鄉,文泰路10號,手機基地臺,0.00144,mW/cm<sup>2</sup>,True
V10006,台東縣鹿野鄉中山路59號,2007-01-31,臺東縣,鹿野鄉,中山路59號,手機基地臺,0.00104,mW/cm<sup>2</sup>,True
V10005,花東縱谷336km鐵塔,2007-01-31,臺東縣,關山鎮,台東縣月野農地重劃碑附近,手機基地臺,0.0008,mW/cm<sup>2</sup>,True
V10004,台東縣關山鎮蔬果集貨場旁鐵塔,2007-01-31,臺東縣,關山鎮,南橫公路關山鎮蔬果集貨場旁,手機基地臺,0.00094,mW/cm<sup>2</sup>,True
V10003,花東縱谷公路(臺9號)新興98-2號附近鐵塔,2007-01-31,臺東縣,池上鄉,花東縱谷公路(臺9號)新興98-2號附近,手機基地臺,0.00078,mW/cm<sup>2</sup>,True
V10002,台東縣池上鄉錦新2號道路旁鐵塔,2007-01-31,臺東縣,池上鄉,台東縣池上鄉錦新2號道路旁,手機基地臺,0.00198,mW/cm<sup>2</sup>,True
V10001,台東縣池上鄉中西二路72號,2007-01-31,臺東縣,池上鄉,中西二路72號,手機基地臺,0.0012,mW/cm<sup>2</sup>,True
V10000,台東縣池上鄉忠孝路212號,2007-01-31,臺東縣,池上鄉,忠孝路212號,手機基地臺,0.00295,mW/cm<sup>2</sup>,True
V00727,台東縣卑南鄉衛生所,2008-01-02,臺東縣,卑南鄉,和平路132號,其它(低頻),25.1,mG,True
UCY0000092,花蓮縣吉安鄉中山路三段445號5樓頂,2003-05-31,花蓮縣,吉安鄉,吉安鄉中山路三段445號5樓頂,手機基地臺,0.0201,mW/cm<sup>2</sup>,True
UCY0000091,花蓮縣吉安鄉中山路三段443號4樓頂,2003-05-31,花蓮縣,吉安鄉,吉安鄉中山路三段443號4樓頂,手機基地臺,0.0184,mW/cm<sup>2</sup>,True
UCY0000090,花蓮縣吉安鄉吉安路二段316號5樓頂,2003-05-31,花蓮縣,吉安鄉,吉安鄉吉安路二段316號5樓頂,手機基地臺,0.0153,mW/cm<sup>2</sup>,True
UCY0000085,花蓮縣富里鄉萬寧村鎮寧160號,2003-05-16,花蓮縣,富里鄉,富里鄉萬寧村鎮寧160號,變電所,4.835,mG,True
UCY0000079,花蓮縣豐濱鄉靜浦村三富橋21號2F頂,2003-09-13,花蓮縣,豐濱鄉,豐濱鄉靜浦村三富橋21號2F頂,手機基地臺,0.00666,mW/cm<sup>2</sup>,True
UCY0000070,花蓮縣吉安鄉台九線211Km與永吉路交叉路口,2005-03-26,花蓮縣,吉安鄉,吉安鄉台九線211Km與永吉路交叉路口,手機基地臺,0.0004,mW/cm<sup>2</sup>,True
UCY0000064,花蓮縣新城鄉嘉新尚志路86號,2003-05-15,花蓮縣,新城鄉,新城鄉嘉新尚志路86號,變電所,4.882,mG,True
UCY0000060,花蓮縣鳳林鎮中正路一段6號,2003-05-16,花蓮縣,鳳林鎮,鳳林鎮中正路一段6號,變電所,1.947,mG,True
UCY0000053,花蓮縣花蓮市海岸路15-1號,2003-10-16,花蓮縣,花蓮市,花蓮市海岸路15-1號,手機基地臺,0.0011,mW/cm<sup>2</sup>,True
UCY0000051,花蓮縣花蓮市花崗街50號6樓頂,2003-05-31,花蓮縣,花蓮市,花蓮市花崗街50號6樓頂,手機基地臺,0.0127,mW/cm<sup>2</sup>,True
UCY0000046,花蓮縣花蓮市自由街150號,2004-06-21,花蓮縣,花蓮市,花蓮市自由街150號,手機基地臺,0.0506,mW/cm<sup>2</sup>,True
UCY0000044,花蓮縣花蓮市水源街25號,2003-12-05,花蓮縣,花蓮市,花蓮市水源街25號,AM廣播電臺,37.17,V/m,True
UCY0000040,花蓮縣花蓮市中興路243號8樓頂,2003-06-02,花蓮縣,花蓮市,花蓮市中興路243號8樓頂,手機基地臺,0.0265,mW/cm<sup>2</sup>,True
UCY0000039,花蓮縣花蓮市國民七街51號8樓頂,2003-06-02,花蓮縣,花蓮市,花蓮市國民七街51號8樓頂,手機基地臺,0.0116,mW/cm<sup>2</sup>,True
UCY0000038,花蓮縣花蓮市富安路210號8樓頂,2003-05-31,花蓮縣,花蓮市,花蓮市富安路210號8樓頂,手機基地臺,0.00184,mW/cm<sup>2</sup>,True
UCY0000037,花蓮縣花蓮市中正路262號14樓頂,2003-06-01,花蓮縣,花蓮市,花蓮市中正路262號14樓頂,手機基地臺,0.00483,mW/cm<sup>2</sup>,True
UCY0000034,花蓮縣壽豐鄉池南村池南路二段21號2樓,2005-03-26,花蓮縣,壽豐鄉,壽豐鄉池南村池南路二段21號2樓,手機基地臺,0.0016,mW/cm<sup>2</sup>,True
UCY0000036,花蓮縣花蓮市中興路245號8樓頂,2003-06-02,花蓮縣,花蓮市,花蓮市中興路245號8樓頂,手機基地臺,0.00963,mW/cm<sup>2</sup>,True
UCY0000031,花蓮縣吉安鄉福興村吉安路三段143號,2005-03-26,花蓮縣,吉安鄉,吉安鄉福興村吉安路三段143號,手機基地臺,0.0016,mW/cm<sup>2</sup>,True
UCY0000030,花蓮縣吉安鄉南昌村南昌北路34號6樓頂,2005-03-25,花蓮縣,吉安鄉,吉安鄉南昌村南昌北路34號6樓頂,手機基地臺,0.0016,mW/cm<sup>2</sup>,True
UCY0000065,花蓮縣花蓮市民享夏華夏街16號7F,2004-06-21,花蓮縣,花蓮市,花蓮市民享夏華夏街16號7F,手機基地臺,0.0031,mW/cm<sup>2</sup>,True
V10021,踢到寶玉石館,2007-11-17,臺東縣,東河鄉,七里橋15號,手機基地臺,0.0015,mW/cm<sup>2</sup>,True
UCY0000067,花蓮縣吉安鄉南海五街220號2樓頂,2003-06-01,花蓮縣,吉安鄉,吉安鄉南海五街220號2樓頂,手機基地臺,0.00505,mW/cm<sup>2</sup>,True
UCY0000029,花蓮縣吉安鄉自立路二段144號5樓頂,2005-03-25,花蓮縣,吉安鄉,吉安鄉自立路二段144號5樓頂,手機基地臺,0.0183,mW/cm<sup>2</sup>,True
UCY0000041,花蓮縣花蓮市中正路643號,2003-12-05,花蓮縣,花蓮市,花蓮市中正路643號,AM廣播電臺,41.9,V/m,True
UCY0000028,"花蓮縣吉安鄉中華路534巷1,2號",2005-03-25,花蓮縣,吉安鄉,"吉安鄉中華路534巷1,2號",手機基地臺,0.0045,mW/cm<sup>2</sup>,True
UCY0000027,花蓮縣花蓮市民政里中美路117號,2005-03-25,花蓮縣,花蓮市,花蓮市民政里中美路117號,手機基地臺,0.0196,mW/cm<sup>2</sup>,True
UCY0000033,花蓮縣新城鄉嘉里路94號,2005-03-25,花蓮縣,新城鄉,新城鄉嘉里路94號,手機基地臺,0.0165,mW/cm<sup>2</sup>,True
UCY0000032,花蓮縣新城鄉嘉里路112號3樓,2005-03-25,花蓮縣,新城鄉,新城鄉嘉里路112號3樓,手機基地臺,0.0026,mW/cm<sup>2</sup>,True
UCY0000026,花蓮縣鳳林鎮長橋路83號,2004-06-20,花蓮縣,鳳林鎮,鳳林鎮長橋路83號,手機基地臺,0.0021,mW/cm<sup>2</sup>,True
UCY0000025,花蓮縣鳳林鎮長橋里長橋41號2F,2004-07-11,花蓮縣,鳳林鎮,鳳林鎮長橋里長橋41號2F,手機基地臺,0.0029,mW/cm<sup>2</sup>,True
UCY0000024,花蓮縣新城鄉新興75之1號,2004-06-21,花蓮縣,新城鄉,新城鄉新興75之1號,手機基地臺,0.0049,mW/cm<sup>2</sup>,True
UCY0000023,花蓮縣新城鄉北三棧57號,2004-07-10,花蓮縣,新城鄉,新城鄉北三棧57號,手機基地臺,0.0008,mW/cm<sup>2</sup>,True
UCY0000022,花蓮縣富里鄉富里村永安街79號,2004-06-21,花蓮縣,富里鄉,富里鄉富里村永安街79號,手機基地臺,0.0046,mW/cm<sup>2</sup>,True
UCY0000021,花蓮縣富里鄉吳江村安通16號,2004-07-10,花蓮縣,富里鄉,富里鄉吳江村安通16號,手機基地臺,0.0052,mW/cm<sup>2</sup>,True
UCY0000020,花蓮縣富里鄉石牌村中興路72號,2004-06-21,花蓮縣,富里鄉,富里鄉石牌村中興路72號,手機基地臺,0.0098,mW/cm<sup>2</sup>,True
UCY0000019,花蓮縣秀林鄉和平村和平34之55號2F,2004-07-10,花蓮縣,秀林鄉,秀林鄉和平村和平34之55號2F,手機基地臺,0.0032,mW/cm<sup>2</sup>,True
UCY0000013,花蓮縣玉里鎮中城里中山路一段96號7F,2004-07-11,花蓮縣,玉里鎮,玉里鎮中城里中山路一段96號7F,手機基地臺,0.0052,mW/cm<sup>2</sup>,True
UCY0000014,花蓮縣玉里鎮泰昌里新興街46號3F,2004-07-11,花蓮縣,玉里鎮,玉里鎮泰昌里新興街46號3F,手機基地臺,0.0087,mW/cm<sup>2</sup>,True
UCY0000017,花蓮縣秀林鄉和平村和中12號,2004-07-12,花蓮縣,秀林鄉,秀林鄉和平村和中12號,手機基地臺,0.0127,mW/cm<sup>2</sup>,True
UCY0000015,花蓮縣光復鄉中正路一段28號,2004-06-21,花蓮縣,光復鄉,光復鄉中正路一段28號,手機基地臺,0.0025,mW/cm<sup>2</sup>,True
UCY0000012,花蓮縣花蓮市國聯里中山路438號4樓,2004-06-22,花蓮縣,花蓮市,花蓮市國聯里中山路438號4樓,手機基地臺,0.0024,mW/cm<sup>2</sup>,True
UCY0000011,花蓮縣花蓮市林森路53巷25號,2004-06-22,花蓮縣,花蓮市,花蓮市林森路53巷25號,手機基地臺,0.0027,mW/cm<sup>2</sup>,True
UCY0000009,花蓮縣花蓮市民享里華夏街20號,2004-06-21,花蓮縣,花蓮市,花蓮市民享里華夏街20號,手機基地臺,0.0021,mW/cm<sup>2</sup>,True
UCY0000008,花蓮縣花蓮市民享里華夏街18號,2004-06-21,花蓮縣,花蓮市,花蓮市民享里華夏街18號,手機基地臺,0.0032,mW/cm<sup>2</sup>,True
UCY0000007,花蓮縣花蓮市中華路368號4F,2004-07-12,花蓮縣,花蓮市,花蓮市中華路368號4F,手機基地臺,0.0028,mW/cm<sup>2</sup>,True
UCY0000006,花蓮縣吉安鄉仁里九街23號,2003-06-01,花蓮縣,吉安鄉,吉安鄉仁里九街23號,手機基地臺,0.0265,mW/cm<sup>2</sup>,True
UCY0000005,花蓮縣壽豐鄉鹽寮村大坑35號2樓頂,2003-06-01,花蓮縣,壽豐鄉,壽豐鄉鹽寮村大坑35號2樓頂,手機基地臺,0.00608,mW/cm<sup>2</sup>,True
UCY0000004,花蓮縣吉安鄉建國路一段16號6樓頂,2003-05-31,花蓮縣,吉安鄉,吉安鄉建國路一段16號6樓頂,手機基地臺,0.0127,mW/cm<sup>2</sup>,True
UCY0000003,花蓮縣吉安鄉吉安村中山路三段78號5樓頂,2003-05-31,花蓮縣,吉安鄉,吉安鄉吉安村中山路三段78號5樓頂,手機基地臺,0.00878,mW/cm<sup>2</sup>,True
UCY0000002,花蓮縣吉安鄉干城村干城路7-5號3樓,2005-03-26,花蓮縣,吉安鄉,吉安鄉干城村干城路7-5號3樓,手機基地臺,0.0004,mW/cm<sup>2</sup>,True
UCY0000001,花蓮市光復街136號8樓,2005-03-25,花蓮縣,光復鄉,光復街136號8樓,手機基地臺,0.0643,mW/cm<sup>2</sup>,True
U10039,富祥大廈,2008-11-18,花蓮縣,花蓮市,富祥路78號,手機基地臺,0.00236,mW/cm<sup>2</sup>,True
J00675,六家變電所,2011-09-22,新竹縣,竹北市,自強一路25號,變電所,4.11,mG,True
U10035,明義國小,2008-11-17,花蓮縣,花蓮市,明義路107號,其它(低頻),19.3,mG,True
U10034,花蓮縣新城鄉台9縣旁鐵塔,2008-11-17,花蓮縣,新城鄉,台9縣旁鐵塔,手機基地臺,0.00012,mW/cm<sup>2</sup>,True
U10033,花蓮縣秀林鄉加灣128-10號後方鐵塔,2008-11-17,花蓮縣,秀林鄉,花蓮縣秀林鄉加灣128-10號後方鐵塔,手機基地臺,4E-05,mW/cm<sup>2</sup>,True
U10032,台9線大華小米酒巷內三座鐵塔,2008-11-17,花蓮縣,新城鄉,花蓮縣新城鄉台9線大華小米酒巷內三座鐵塔,手機基地臺,0.00026,mW/cm<sup>2</sup>,True
UCY0000018,花蓮縣秀林鄉和平村和中14號,2004-07-10,花蓮縣,秀林鄉,秀林鄉和平村和中14號,手機基地臺,0.0012,mW/cm<sup>2</sup>,True
UCY0000016,花蓮縣吉安鄉自強路129號,2004-06-21,花蓮縣,吉安鄉,吉安鄉自強路129號,手機基地臺,0.0067,mW/cm<sup>2</sup>,True
UCY0000010,花蓮縣花蓮市民享里華夏街22號,2004-06-22,花蓮縣,花蓮市,花蓮市民享里華夏街22號,手機基地臺,0.0026,mW/cm<sup>2</sup>,True
U10031,台9線中油加油站,2008-11-17,花蓮縣,新城鄉,花蓮縣新城鄉台9線中油加油站,手機基地臺,9E-05,mW/cm<sup>2</sup>,True
U10030,永富展示中心南方鐵塔,2008-11-17,花蓮縣,新城鄉,永富展示中心南方鐵塔,手機基地臺,0.00013,mW/cm<sup>2</sup>,True
U10029,和平車站旁鐵塔,2008-11-17,花蓮縣,秀林鄉,和平車站旁鐵塔,手機基地臺,3E-05,mW/cm<sup>2</sup>,True
U10028,鐵塔,2007-11-18,花蓮縣,秀林鄉,加灣128-42後門鐵塔,手機基地臺,0.00045,mW/cm<sup>2</sup>,True
U10027,民宅,2007-11-18,花蓮縣,花蓮市,府前路188號,手機基地臺,0.0304,mW/cm<sup>2</sup>,True
U10024,花蓮縣花蓮市中華路534巷2號,2007-02-02,花蓮縣,花蓮市,中華路534巷2號,手機基地臺,0.00358,mW/cm<sup>2</sup>,True
U10023,娜魯灣飯店,2007-02-02,花蓮縣,花蓮市,國聯五路7-3號,手機基地臺,0.00678,mW/cm<sup>2</sup>,True
U10022,藍天麗池酒店,2007-02-02,花蓮縣,花蓮市,中正路590號,手機基地臺,0.0337,mW/cm<sup>2</sup>,True
U10021,花蓮縣吉安鄉東海8街52號,2007-02-02,花蓮縣,吉安鄉,東海八街52號,手機基地臺,0.00633,mW/cm<sup>2</sup>,True
U10020,花蓮縣吉安鄉東里一街156號,2007-02-02,花蓮縣,吉安鄉,東里一街156號,手機基地臺,0.00316,mW/cm<sup>2</sup>,True
U10019,花蓮縣吉安鄉南埔八街104號,2007-02-02,花蓮縣,吉安鄉,南埔八街104號,手機基地臺,0.0021,mW/cm<sup>2</sup>,True
U10018,花蓮縣吉安鄉吉興一街372巷10號,2007-02-02,花蓮縣,吉安鄉,吉興一街372巷10號,手機基地臺,0.00231,mW/cm<sup>2</sup>,True
U10017,花蓮縣花蓮市慈惠二街72巷8號,2007-02-02,花蓮縣,花蓮市,慈惠二街72巷8號,手機基地臺,0.00381,mW/cm<sup>2</sup>,True
U10016,花蓮縣花蓮市和平路550號,2007-02-02,花蓮縣,花蓮市,和平路550號,手機基地臺,0.00856,mW/cm<sup>2</sup>,True
U10015,花蓮縣花蓮市中華路368號,2007-02-02,花蓮縣,花蓮市,中華路368號,手機基地臺,0.00547,mW/cm<sup>2</sup>,True
U10014,花蓮縣花蓮市德安一街291號,2007-02-01,花蓮縣,花蓮市,德安一街291號,手機基地臺,0.00568,mW/cm<sup>2</sup>,True
U10013,統帥飯店,2007-02-01,花蓮縣,花蓮市,公園路36號,手機基地臺,0.0101,mW/cm<sup>2</sup>,True
U10012,NoNoHouse,2007-02-01,花蓮縣,花蓮市,中華路88號,手機基地臺,0.00525,mW/cm<sup>2</sup>,True
U10011,遠東百貨,2007-02-01,花蓮縣,花蓮市,中華路125號,手機基地臺,0.0227,mW/cm<sup>2</sup>,True
U10010,花蓮縣花蓮市光復街136號,2007-02-01,花蓮縣,花蓮市,光復街136號,手機基地臺,0.0221,mW/cm<sup>2</sup>,True
U10009,花蓮郵局,2007-02-01,花蓮縣,花蓮市,中山路408號,手機基地臺,0.0136,mW/cm<sup>2</sup>,True
U10008,花蓮縣花蓮市中山路1段109巷5號,2007-02-01,花蓮縣,花蓮市,中山路1段109巷5號,手機基地臺,0.00174,mW/cm<sup>2</sup>,True
U10007,花蓮縣花蓮市富強路22號,2007-02-01,花蓮縣,花蓮市,富強路22號,手機基地臺,0.00289,mW/cm<sup>2</sup>,True
U10006,麥可自助餐,2007-02-01,花蓮縣,花蓮市,中山路1段71號,手機基地臺,0.00214,mW/cm<sup>2</sup>,True
